,Año,Autoridad Ambiental,NOMBRE/RAZÓN SOCIAL,PERSONA NATURAL O JURÍDICA,REPRESENTANTE LEGAL,TIPO DE AUTORIZACIÓN / ENTIDAD QUE OTORGA,No. PERMISO/ LICENCIA AMBIENTAL/ SANCIONATORIO,FECHA DE OTORGAMIENTO,VIGENCIA (meses),TIPO DE CAZA,VALOR TIPO DE CAZA,ESPECIE O GRUPO TAXONÓMICO,ORDEN,CLASE,No. INDIVIDUOS y/o MUESTRAS APROBADOS,DEPARTAMENTO,MUNICIPIO,No. CERTIFICADO SiB,ESTADO DE CONSERVACIÓN DE LA ESPECIE,ESTADO DE CONSERVACIÓN DEL HÁBITAT,PRESIÓN POR USO,COEFICIENTE BIÓTICO (Cb),NACIONALIDAD (N),GRUPO TRÓFICO (Gt),"COEFICIENTE DE VALORACIÓN 
(V)",FACTOR REGIONAL (FR),No. ESPECÍMENES O MUESTRAS (Es),UNIDAD DE Es,TARIFA MÍNIMA (TM),COSTO DE IMPLEMENTACIÓN (CI),MONTO A PAGAR (MP),RECLAMACIONES,MP DESPUÉS DE RECLAMACIÓN,RECAUDO
182,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Lonchophylla robusta,Chiroptera,Mammalia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,903.00","$    29,530.00","$    5,233.00",No,No registra,"$    5,233.00"
183,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Melanomys caliginosus,Rodentia,Mammalia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,903.00","$    29,530.00","$    5,233.00",No,No registra,"$    5,233.00"
184,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Mesophylla macconnelli,Chiroptera,Mammalia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,903.00","$    29,530.00","$    5,233.00",No,No registra,"$    5,233.00"
185,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Saccopteryx bilineata,Chiroptera,Mammalia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,903.00","$    29,530.00","$    5,233.00",No,No registra,"$    5,233.00"
186,2021,CORTOLIMA,COMPAÑÍA AZUFRERA DE GACHALA LTDA,Persona jurídica,Francy Ruth Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 0465 de 2018- Resolución 0585 de 2019 (Prorroga),2018-02-28T00:00:00.000,6.0,Científica estudios ambientales,0.6,Carollia  brevicauda,Chiroptera,Mammalia,No registra,Tolima,Rovira,16A9A4A1EBD,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
187,2021,CORTOLIMA,COMPAÑÍA AZUFRERA DE GACHALA LTDA,Persona jurídica,Francy Ruth Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 0465 de 2018- Resolución 0585 de 2019 (Prorroga),2018-02-28T00:00:00.000,6.0,Científica estudios ambientales,0.6,Desmodus rotundus,Chiroptera,Mammalia,No registra,Tolima,Rovira,16A9A4A1EBD,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
188,2021,CORTOLIMA,COMPAÑÍA AZUFRERA DE GACHALA LTDA,Persona jurídica,Francy Ruth Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 0465 de 2018- Resolución 0585 de 2019 (Prorroga),2018-02-28T00:00:00.000,6.0,Científica estudios ambientales,0.6,Artibeus  lituratus,Chiroptera,Mammalia,No registra,Tolima,Rovira,16A9A4A1EBD,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
189,2021,CORTOLIMA,COMPAÑÍA AZUFRERA DE GACHALA LTDA,Persona jurídica,Francy Ruth Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 0465 de 2018- Resolución 0585 de 2019 (Prorroga),2018-02-28T00:00:00.000,6.0,Científica estudios ambientales,0.6,Micronycteris sp.,Chiroptera,Mammalia,No registra,Tolima,Rovira,16A9A4A1EBD,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
190,2021,CORTOLIMA,COMPAÑÍA AZUFRERA DE GACHALA LTDA,Persona jurídica,Francy Ruth Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 0465 de 2018- Resolución 0585 de 2019 (Prorroga),2018-02-28T00:00:00.000,6.0,Científica estudios ambientales,0.6,Mus musculus,Rodentia,Mammalia,No registra,Tolima,Rovira,16A9A4A1EBD,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
191,2021,CORTOLIMA,COMPAÑÍA AZUFRERA DE GACHALA LTDA,Persona jurídica,Francy Ruth Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 0465 de 2018- Resolución 0585 de 2019 (Prorroga),2018-02-28T00:00:00.000,6.0,Científica estudios ambientales,0.6,Mus  domesticus,Rodentia,Mammalia,No registra,Tolima,Rovira,16A9A4A1EBD,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
192,2021,CORTOLIMA,CARSA GOLD COMPAÑÍA MINERA S.A.S,Persona jurídica,Alirio Barbosa Peña,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2173 de 2019,2019-06-19T00:00:00.000,3.0,Científica estudios ambientales,0.6,Sigmodon hispidus,Rodentia,Mammalia,No registra,Tolima,Armero-Guayabal,17AEE4DFCAF,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,318.00","$    30,652.00","$    5,433.00",No,No registra,"$    5,433.00"
193,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Arremon aurantiirostris,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
194,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Cercomacra nigricans,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
195,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Coereba flaveola,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
196,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Columbina talpacoti,Columbiformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
197,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Euphonia laniirostris,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
198,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Myiopagis viridicata,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
199,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Thamnophilus atrinucha,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
200,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Tolmomyias sulphurescens,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
201,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Volatinia jacarina,Passeriformes,Aves,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
202,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Oligoryzomys sp.,Rodentia,Mammalia,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,,Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
203,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Hoplias malabaricus,Characiformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
204,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Imparfinis nemacheir,Siluriformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
205,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Lasiancistrus caucanus,Siluriformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
206,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Megaleporinus muyscorum,Characiformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
207,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Roeboides dayi,Characiformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
208,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Synbranchus marmoratus,Synbranchiformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,Preocupación menor (LC),Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
209,2021,CORTOLIMA,ASFALTOS GR S.A.S,Persona jurídica,Gerardo Alonso Ramos,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 1489 de 2019,2019-05-02T00:00:00.000,12.0,Científica estudios ambientales,0.6,Trichomycterus sp.,Siluriformes,Actinopterygii,no se permitio colecta definitiva,Tolima,Coello,16CE4F64EF4-16CCF9A8143,,Pobremente conservado,,1,0,0.8,1.0,0.48,1,Individuo,"$    11,748.00","$    31,817.00","$    5,639.00",No,No registra,"$    5,639.00"
210,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Panyapedaliodes drymaea,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,6,Individuo,"$    10,903.00","$    29,530.00","$    5,888.00",No,No registra,"$    5,888.00"
211,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Vanessa virginiensis,Lepidoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.15,1.0,0.09,6,Individuo,"$    10,903.00","$    29,530.00","$    5,888.00",No,No registra,"$    5,888.00"
212,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Barysomus,Coleoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.2,1.0,0.12,5,Individuo,"$    10,903.00","$    29,530.00","$    6,542.00",No,No registra,"$    6,542.00"
213,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Stenolopus,Coleoptera,Insecta,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Datos insuficientes (DD) o especies No evaluadas (NE),Pobremente conservado,,1,0,0.2,1.0,0.12,5,Individuo,"$    10,903.00","$    29,530.00","$    6,542.00",No,No registra,"$    6,542.00"
214,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Anolis frenatus,Squamata,Reptilia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,1.0,1.0,0.6,1,Individuo,"$    10,903.00","$    29,530.00","$    6,542.00",No,No registra,"$    6,542.00"
215,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Dendropsophus bokermanni,Anura,Amphibia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,1.0,1.0,0.6,1,Individuo,"$    10,903.00","$    29,530.00","$    6,542.00",No,No registra,"$    6,542.00"
216,2021,CORTOLIMA,UNVERSIDAD DEL TOLIMA,Persona jurídica,Omar A. Mejía Patiño,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 3758 de 2016,2016-11-16T00:00:00.000,120.0,Científica estudios ambientales,0.6,Leptodactylus colombiensis,Anura,Amphibia,No registra,Tolima,"Dolores, Natagaima, Prado, Purificación, Cunday,Cunday, Venadillo, Alvarado, Piedras, Ortega, Espinal, Guamo, Armero Guayabal, Mariquita, Roncesvalles, Coello, San Luis, Prado",1634DA1EAAC -16341C01996 -6321985BD7- 164F610CBDC- 16DBB9126D7- 16321A6F91C- 16321C92741- 16364C22A54- 1632181A99C-  164959F363B - 168C4C4A6D6- 1632AA387F6-16333531EC0-16DDA3103EA- 1632182C7C6- 16DB7802E01- 16DCD0BD242-16DD0F5DCBC- 16322D9183A- 16327D11D1F- 168C39299F0- 1656C66B5F0- 165037E1612- 16A55B61419 - 16DC6B8DB7E- 169068933D2- 1694EAA952B- 16DEEB6F54B,Preocupación menor (LC),Pobremente conservado,,1,0,1.0,1.0,0.6,1,Individuo,"$    10,903.00","$    29,530.00","$    6,542.00",No,No registra,"$    6,542.00"
